,averageRating,datePublished,genre,name,ratingCount,releasedCountry
1513,7.0,1991.0,Thriller,The Last Boy Scout,84194.0,USA
1514,6.6,1996.0,Action,Bullet,7140.0,Italy
1515,6.6,1996.0,Crime,Bullet,7140.0,Italy
1516,6.6,1996.0,Drama,Bullet,7140.0,Italy
1517,6.8,1971.0,Mystery,La coda dello scorpione,2010.0,Italy
1518,6.8,1971.0,Thriller,La coda dello scorpione,2010.0,Italy
1519,5.6,1989.0,Fantasy,Etoile,381.0,Italy
1520,5.6,1989.0,Romance,Etoile,381.0,Italy
1521,5.6,1989.0,Thriller,Etoile,381.0,Italy
1522,6.9,2017.0,Drama,Koi to uso,117.0,Japan
1523,6.9,2017.0,Romance,Koi to uso,117.0,Japan
1524,6.9,2014.0,Crime,Joe,41778.0,USA
1525,6.9,2014.0,Drama,Joe,41778.0,USA
1526,6.8,2002.0,Documentary,Biggie and Tupac,4125.0,UK
1527,6.8,2002.0,Biography,Biggie and Tupac,4125.0,UK
1528,6.8,2002.0,Crime,Biggie and Tupac,4125.0,UK
1529,6.8,2002.0,Music,Biggie and Tupac,4125.0,UK
1530,7.8,1993.0,Crime,A Bronx Tale,112749.0,USA
1531,7.8,1993.0,Drama,A Bronx Tale,112749.0,USA
1532,6.3,1985.0,Comedy,The Heavenly Kid,3632.0,USA
1533,6.3,1985.0,Fantasy,The Heavenly Kid,3632.0,USA
1534,6.3,1985.0,Romance,The Heavenly Kid,3632.0,USA
1535,7.0,1975.0,Action,Starsky and Hutch,6056.0,1975–1979
1536,7.0,1975.0,Crime,Starsky and Hutch,6056.0,1975–1979
1537,7.0,1975.0,Drama,Starsky and Hutch,6056.0,1975–1979
1538,7.0,1975.0,Mystery,Starsky and Hutch,6056.0,1975–1979
1539,6.8,1983.0,Action,Qi mou miao ji: Wu fu xing,3751.0,Hong Kong
1540,6.8,1983.0,Comedy,Qi mou miao ji: Wu fu xing,3751.0,Hong Kong
1541,6.8,1983.0,Crime,Qi mou miao ji: Wu fu xing,3751.0,Hong Kong
1542,5.8,1986.0,Comedy,Touch and Go,725.0,USA
1543,5.8,1986.0,Drama,Touch and Go,725.0,USA
1544,5.8,1986.0,Romance,Touch and Go,725.0,USA
1545,5.8,1986.0,Sport,Touch and Go,725.0,USA
1546,7.5,2011.0,Mystery,Source Code,438937.0,USA
1547,7.5,2011.0,Romance,Source Code,438937.0,USA
1548,7.5,2011.0,Sci-Fi,Source Code,438937.0,USA
1549,7.5,2011.0,Thriller,Source Code,438937.0,USA
1550,7.1,1957.0,Comedy,Funny Face,22769.0,USA
1551,7.1,1957.0,Musical,Funny Face,22769.0,USA
1552,7.1,1957.0,Romance,Funny Face,22769.0,USA
1553,7.9,2004.0,Drama,The Notebook,456916.0,USA
1554,7.9,2004.0,Romance,The Notebook,456916.0,USA
1561,7.4,2002.0,Drama,A Walk to Remember,183507.0,USA
1562,7.4,2002.0,Romance,A Walk to Remember,183507.0,USA
1563,8.0,1944.0,Comedy,Arsenic and Old Lace,60155.0,USA
1564,8.0,1944.0,Crime,Arsenic and Old Lace,60155.0,USA
1565,8.0,1944.0,Thriller,Arsenic and Old Lace,60155.0,USA
1566,5.7,1980.0,Adventure,The Blue Lagoon,56835.0,USA
1567,5.7,1980.0,Drama,The Blue Lagoon,56835.0,USA
1568,5.7,1980.0,Romance,The Blue Lagoon,56835.0,USA
1569,7.6,2001.0,Drama,Enemy at the Gates,217492.0,USA
1570,7.6,2001.0,History,Enemy at the Gates,217492.0,USA
1571,7.6,2001.0,War,Enemy at the Gates,217492.0,USA
1572,5.6,1991.0,Fantasy,The Boneyard,860.0,USA
1573,5.6,1991.0,Horror,The Boneyard,860.0,USA
1584,7.8,2000.0,Adventure,"O Brother, Where Art Thou?",255422.0,USA
1585,7.8,2000.0,Comedy,"O Brother, Where Art Thou?",255422.0,USA
1586,7.8,2000.0,Crime,"O Brother, Where Art Thou?",255422.0,USA
1587,7.8,2000.0,Music,"O Brother, Where Art Thou?",255422.0,USA
1588,7.7,1991.0,Comedy,Barton Fink,101161.0,USA
1589,7.7,1991.0,Drama,Barton Fink,101161.0,USA
1590,7.7,1991.0,Thriller,Barton Fink,101161.0,USA
1591,6.0,1988.0,Action,Above the Law,25525.0,USA
1592,6.0,1988.0,Crime,Above the Law,25525.0,USA
1593,6.0,1988.0,Drama,Above the Law,25525.0,USA
1594,6.0,1988.0,Mystery,Above the Law,25525.0,USA
1595,6.0,1988.0,Thriller,Above the Law,25525.0,USA
1596,6.4,2009.0,Action,The Taking of Pelham 123,168202.0,USA
1597,6.4,2009.0,Crime,The Taking of Pelham 123,168202.0,USA
1598,6.4,2009.0,Thriller,The Taking of Pelham 123,168202.0,USA
1599,5.3,2000.0,Crime,The Watcher,23901.0,USA
1600,5.3,2000.0,Horror,The Watcher,23901.0,USA
1601,5.3,2000.0,Mystery,The Watcher,23901.0,USA
1602,5.3,2000.0,Thriller,The Watcher,23901.0,USA
1603,6.3,2013.0,Drama,American Mary,19821.0,UK
1604,6.3,2013.0,Horror,American Mary,19821.0,UK
1605,8.3,2009.0,Adventure,Inglourious Basterds,1071894.0,USA
1606,8.3,2009.0,Drama,Inglourious Basterds,1071894.0,USA
1607,8.3,2009.0,War,Inglourious Basterds,1071894.0,USA
1608,7.3,1993.0,Biography,This Boy's Life,41218.0,USA
1609,7.3,1993.0,Drama,This Boy's Life,41218.0,USA
1610,5.5,1978.0,Drama,A Distant Thunder,251.0,USA
1611,5.5,1978.0,Sci-Fi,A Distant Thunder,251.0,USA
1612,6.8,1987.0,Comedy,Overboard,45262.0,USA
1613,6.8,1987.0,Romance,Overboard,45262.0,USA
1614,7.4,2011.0,Comedy,"Crazy, Stupid, Love.",425812.0,USA
1615,7.4,2011.0,Drama,"Crazy, Stupid, Love.",425812.0,USA
1616,7.4,2011.0,Romance,"Crazy, Stupid, Love.",425812.0,USA
1623,6.5,1985.0,Action,Long de xin,3419.0,Hong Kong
1624,6.5,1985.0,Comedy,Long de xin,3419.0,Hong Kong
1625,6.5,1985.0,Crime,Long de xin,3419.0,Hong Kong
1626,6.5,1985.0,Drama,Long de xin,3419.0,Hong Kong
1627,6.5,1985.0,Thriller,Long de xin,3419.0,Hong Kong
1628,7.7,1979.0,Adventure,The World's Greatest SuperFriends,474.0,1979– 
1629,7.7,1979.0,Animation,The World's Greatest SuperFriends,474.0,1979– 
1642,5.9,1987.0,Comedy,Dragnet,28671.0,USA
1643,5.9,1987.0,Crime,Dragnet,28671.0,USA
1644,7.6,1990.0,Drama,The Phantom of the Opera,1336.0,1990– 
1645,7.6,1990.0,Music,The Phantom of the Opera,1336.0,1990– 
1646,7.6,1990.0,Mystery,The Phantom of the Opera,1336.0,1990– 
1647,7.6,1990.0,Romance,The Phantom of the Opera,1336.0,1990– 
1648,7.6,1990.0,Thriller,The Phantom of the Opera,1336.0,1990– 
1649,7.4,2011.0,Action,Mission: Impossible - Ghost Protocol,414407.0,USA
1650,7.4,2011.0,Adventure,Mission: Impossible - Ghost Protocol,414407.0,USA
1651,7.4,2011.0,Thriller,Mission: Impossible - Ghost Protocol,414407.0,USA
1652,6.7,2018.0,Action,Mandy,21395.0,USA
1653,6.7,2018.0,Horror,Mandy,21395.0,USA
1654,6.7,2018.0,Thriller,Mandy,21395.0,USA
1655,5.9,2010.0,Action,Resident Evil: Afterlife,149623.0,USA
1656,5.9,2010.0,Adventure,Resident Evil: Afterlife,149623.0,USA
1657,5.9,2010.0,Horror,Resident Evil: Afterlife,149623.0,USA
1658,5.9,2010.0,Sci-Fi,Resident Evil: Afterlife,149623.0,USA
1659,7.0,1973.0,Horror,Cosa avete fatto a Solange?,3546.0,USA
1660,7.0,1973.0,Mystery,Cosa avete fatto a Solange?,3546.0,USA
1661,7.0,1973.0,Thriller,Cosa avete fatto a Solange?,3546.0,USA
1662,5.8,1986.0,Drama,Violets Are Blue...,705.0,USA
1663,5.8,1986.0,Romance,Violets Are Blue...,705.0,USA
1664,7.3,1979.0,Drama,Tess,13089.0,USA
1665,7.3,1979.0,Romance,Tess,13089.0,USA
1666,6.3,1981.0,Horror,Years of the Beast,145.0,USA
1667,6.3,1981.0,Sci-Fi,Years of the Beast,145.0,USA
1668,8.3,1989.0,Action,Indiana Jones and the Last Crusade,609373.0,USA
1669,8.3,1989.0,Adventure,Indiana Jones and the Last Crusade,609373.0,USA
1670,8.3,1989.0,Fantasy,Indiana Jones and the Last Crusade,609373.0,USA
1671,3.7,2018.0,Horror,3,118.0,USA
1672,3.7,2018.0,Mystery,3,118.0,USA
1673,3.7,2018.0,Thriller,3,118.0,USA
1674,7.5,1980.0,Animation,Super Friends,937.0,1980–1983
1675,7.5,1980.0,Adventure,Super Friends,937.0,1980–1983
1676,7.5,1980.0,Sci-Fi,Super Friends,937.0,1980–1983
1682,4.1,2018.0,Comedy,Ahockalypse,102.0,USA
1683,4.1,2018.0,Horror,Ahockalypse,102.0,USA
1684,6.8,1994.0,Animation,Iron Man,2351.0,1994–1996
1685,6.8,1994.0,Action,Iron Man,2351.0,1994–1996
1686,6.8,1994.0,Adventure,Iron Man,2351.0,1994–1996
1687,6.8,1994.0,Sci-Fi,Iron Man,2351.0,1994–1996
1688,7.7,2018.0,Biography,BlacKkKlansman,45299.0,USA
1689,7.7,2018.0,Comedy,BlacKkKlansman,45299.0,USA
1690,7.7,2018.0,Crime,BlacKkKlansman,45299.0,USA
1691,7.7,2018.0,Drama,BlacKkKlansman,45299.0,USA
1692,6.7,1994.0,Adventure,Wyatt Earp,40364.0,USA
1693,6.7,1994.0,Biography,Wyatt Earp,40364.0,USA
1694,6.7,1994.0,Crime,Wyatt Earp,40364.0,USA
1695,6.7,1994.0,Drama,Wyatt Earp,40364.0,USA
1696,6.7,1994.0,Western,Wyatt Earp,40364.0,USA
1697,2.0,1985.0,Action,Final Justice,2892.0,USA
1698,2.0,1985.0,Crime,Final Justice,2892.0,USA
1699,2.0,1985.0,Drama,Final Justice,2892.0,USA
1712,5.3,2015.0,Action,12 Rounds 3: Lockdown,3101.0,USA
1713,5.3,2015.0,Crime,12 Rounds 3: Lockdown,3101.0,USA
1714,5.3,2015.0,Thriller,12 Rounds 3: Lockdown,3101.0,USA
1715,7.0,2008.0,Action,Hellboy II: The Golden Army,232816.0,USA
1716,7.0,2008.0,Adventure,Hellboy II: The Golden Army,232816.0,USA
1717,7.0,2008.0,Fantasy,Hellboy II: The Golden Army,232816.0,USA
1718,7.0,2008.0,Horror,Hellboy II: The Golden Army,232816.0,USA
1719,7.0,2008.0,Sci-Fi,Hellboy II: The Golden Army,232816.0,USA
1720,8.1,1953.0,Comedy,Roman Holiday,114556.0,USA
1721,8.1,1953.0,Romance,Roman Holiday,114556.0,USA
1722,7.6,1995.0,Action,Die Hard with a Vengeance,332039.0,USA
1723,7.6,1995.0,Adventure,Die Hard with a Vengeance,332039.0,USA
1724,7.6,1995.0,Thriller,Die Hard with a Vengeance,332039.0,USA
1725,7.3,1998.0,Comedy,Henry Fool,6425.0,USA
1726,7.3,1998.0,Drama,Henry Fool,6425.0,USA
1727,5.4,2018.0,Comedy,Puppet Master: The Littlest Reich,1500.0,USA
1728,5.4,2018.0,Horror,Puppet Master: The Littlest Reich,1500.0,USA
1729,5.7,1988.0,Comedy,18 Again!,3779.0,USA
1730,5.7,1988.0,Fantasy,18 Again!,3779.0,USA
1731,5.7,1988.0,Romance,18 Again!,3779.0,USA
1732,5.6,2018.0,Action,Final Score,3214.0,USA
1733,5.6,2018.0,Thriller,Final Score,3214.0,USA
1734,6.8,2010.0,Action,Unstoppable,168253.0,USA
1735,6.8,2010.0,Thriller,Unstoppable,168253.0,USA
1736,7.8,1951.0,Drama,The Day the Earth Stood Still,70734.0,Brazil
1737,7.8,1951.0,Sci-Fi,The Day the Earth Stood Still,70734.0,Brazil
1738,7.1,1970.0,Adventure,The Private Life of Sherlock Holmes,8987.0,USA
1739,7.1,1970.0,Comedy,The Private Life of Sherlock Holmes,8987.0,USA
1740,7.1,1970.0,Crime,The Private Life of Sherlock Holmes,8987.0,USA
1741,7.1,1970.0,Mystery,The Private Life of Sherlock Holmes,8987.0,USA
1742,7.1,1970.0,Romance,The Private Life of Sherlock Holmes,8987.0,USA
1743,7.1,1970.0,Thriller,The Private Life of Sherlock Holmes,8987.0,USA
1744,7.8,1997.0,Biography,Donnie Brasco,249845.0,USA
1745,7.8,1997.0,Crime,Donnie Brasco,249845.0,USA
1746,7.8,1997.0,Drama,Donnie Brasco,249845.0,USA
1752,8.0,1940.0,Comedy,The Philadelphia Story,56765.0,USA
1753,8.0,1940.0,Romance,The Philadelphia Story,56765.0,USA
1754,8.3,1992.0,Crime,Reservoir Dogs,791231.0,France
1755,8.3,1992.0,Drama,Reservoir Dogs,791231.0,France
1756,8.3,1992.0,Thriller,Reservoir Dogs,791231.0,France
1757,4.0,2017.0,Action,Executor,52.0,USA
1758,4.0,2017.0,Drama,Executor,52.0,USA
1759,7.2,1989.0,Action,Lethal Weapon 2,144898.0,USA
1760,7.2,1989.0,Crime,Lethal Weapon 2,144898.0,USA
1761,7.2,1989.0,Thriller,Lethal Weapon 2,144898.0,USA
1762,7.4,1999.0,Crime,The Talented Mr. Ripley,157002.0,USA
1763,7.4,1999.0,Drama,The Talented Mr. Ripley,157002.0,USA
1764,7.4,1999.0,Thriller,The Talented Mr. Ripley,157002.0,USA
1771,5.4,2018.0,Comedy,Age of Summer,170.0,USA
1772,5.4,2018.0,Drama,Age of Summer,170.0,USA
1773,5.4,2018.0,Romance,Age of Summer,170.0,USA
1774,6.2,1978.0,Animation,The Fantastic Four,606.0,1978
1775,6.2,1978.0,Sci-Fi,The Fantastic Four,606.0,1978
1776,6.4,1972.0,Mystery,Sette orchidee macchiate di rosso,1485.0,Italy
1777,6.4,1972.0,Thriller,Sette orchidee macchiate di rosso,1485.0,Italy
1778,5.6,2005.0,Drama,Dark Water,55592.0,USA
1779,5.6,2005.0,Horror,Dark Water,55592.0,USA
1780,5.6,2005.0,Thriller,Dark Water,55592.0,USA
1781,3.9,2014.0,Horror,The Last Seven,1766.0,UK
1782,3.9,2014.0,Mystery,The Last Seven,1766.0,UK
1783,3.9,2014.0,Thriller,The Last Seven,1766.0,UK
1784,8.2,1995.0,Crime,Heat,506493.0,USA
1785,8.2,1995.0,Drama,Heat,506493.0,USA
1786,8.2,1995.0,Thriller,Heat,506493.0,USA
1793,7.3,1996.0,Comedy,Jerry Maguire,216090.0,USA
1794,7.3,1996.0,Drama,Jerry Maguire,216090.0,USA
1795,7.3,1996.0,Romance,Jerry Maguire,216090.0,USA
1796,7.3,1996.0,Sport,Jerry Maguire,216090.0,USA
1797,7.3,2013.0,Crime,Now You See Me,534979.0,USA
1798,7.3,2013.0,Mystery,Now You See Me,534979.0,USA
1799,7.3,2013.0,Thriller,Now You See Me,534979.0,USA
1806,5.5,1987.0,Fantasy,Maid to Order,2949.0,USA
1807,5.5,1987.0,Comedy,Maid to Order,2949.0,USA
1813,5.7,2010.0,Comedy,Once More with Feeling,188.0,USA
1814,5.7,2010.0,Drama,Once More with Feeling,188.0,USA
1821,7.1,2002.0,Horror,The Ring,290290.0,USA
1822,7.1,2002.0,Mystery,The Ring,290290.0,USA
1841,6.3,2008.0,Action,Outlander,67984.0,Latvia
1842,6.3,2008.0,Adventure,Outlander,67984.0,Latvia
1843,6.3,2008.0,Sci-Fi,Outlander,67984.0,Latvia
1844,4.9,2017.0,Drama,Jieyou zahuodian,214.0,China
1845,4.9,2017.0,Fantasy,Jieyou zahuodian,214.0,China
1846,4.2,2011.0,Comedy,Blood Hook,760.0,USA
1847,4.2,2011.0,Horror,Blood Hook,760.0,USA
1848,7.8,2000.0,Adventure,Cast Away,456902.0,USA
1849,7.8,2000.0,Drama,Cast Away,456902.0,USA
1850,7.8,2000.0,Romance,Cast Away,456902.0,USA
1856,5.4,2018.0,Comedy,Sorry for Your Loss,68.0,Canada
1857,5.4,2018.0,Drama,Sorry for Your Loss,68.0,Canada
1863,6.2,2018.0,Action,UFO,4003.0,USA
1864,6.2,2018.0,Sci-Fi,UFO,4003.0,USA
1865,6.2,2018.0,Thriller,UFO,4003.0,USA
1866,7.6,2011.0,Adventure,127 Hours,314767.0,USA
1867,7.6,2011.0,Biography,127 Hours,314767.0,USA
1868,7.6,2011.0,Drama,127 Hours,314767.0,USA
1869,7.6,2011.0,Thriller,127 Hours,314767.0,USA
1870,6.3,2010.0,Action,Knight and Day,165888.0,USA
1871,6.3,2010.0,Adventure,Knight and Day,165888.0,USA
1872,6.3,2010.0,Comedy,Knight and Day,165888.0,USA
1873,6.3,2010.0,Thriller,Knight and Day,165888.0,USA
1874,8.8,2010.0,Drama,Les Misérables in Concert: The 25th Anniversary,4360.0,UK
1875,8.8,2010.0,Music,Les Misérables in Concert: The 25th Anniversary,4360.0,UK
1876,8.8,2010.0,Musical,Les Misérables in Concert: The 25th Anniversary,4360.0,UK
1877,7.1,2015.0,Drama,The Longest Ride,67344.0,USA
1878,7.1,2015.0,Romance,The Longest Ride,67344.0,USA
1879,5.2,2017.0,Drama,Inconceivable,6270.0,USA
1880,5.2,2017.0,Thriller,Inconceivable,6270.0,USA
1881,7.2,1987.0,Action,'A' gai wak 2,7737.0,Hong Kong
1882,7.2,1987.0,Comedy,'A' gai wak 2,7737.0,Hong Kong
1883,7.2,1987.0,Crime,'A' gai wak 2,7737.0,Hong Kong
1884,6.6,2018.0,Drama,Disobedience,12699.0,USA
1885,6.6,2018.0,Romance,Disobedience,12699.0,USA
1886,4.2,1991.0,Comedy,Mannequin: On the Move,5129.0,USA
1887,4.2,1991.0,Fantasy,Mannequin: On the Move,5129.0,USA
1888,6.7,2007.0,Crime,Reservation Road,20545.0,Germany
1889,6.7,2007.0,Drama,Reservation Road,20545.0,Germany
1890,6.7,2007.0,Thriller,Reservation Road,20545.0,Germany
1891,6.7,2008.0,Crime,Ang lihim ni Antonio,309.0,Philippines
1892,6.7,2008.0,Drama,Ang lihim ni Antonio,309.0,Philippines
1893,5.1,1991.0,Adventure,Return to the Blue Lagoon,16177.0,USA
1894,5.1,1991.0,Drama,Return to the Blue Lagoon,16177.0,USA
1895,5.1,1991.0,Romance,Return to the Blue Lagoon,16177.0,USA
1896,2.1,2014.0,Drama,United Passions,3779.0,Serbia
1897,2.1,2014.0,History,United Passions,3779.0,Serbia
1898,2.1,2014.0,Sport,United Passions,3779.0,Serbia
1899,5.0,1997.0,Action,Fire Down Below,15236.0,USA
1900,5.0,1997.0,Drama,Fire Down Below,15236.0,USA
1901,5.0,1997.0,Thriller,Fire Down Below,15236.0,USA
1902,6.3,2017.0,Animation,Resident Evil: Vendetta,8058.0,Japan
1903,6.3,2017.0,Action,Resident Evil: Vendetta,8058.0,Japan
1904,6.3,2017.0,Adventure,Resident Evil: Vendetta,8058.0,Japan
1905,6.3,2017.0,Horror,Resident Evil: Vendetta,8058.0,Japan
1906,6.3,2017.0,Mystery,Resident Evil: Vendetta,8058.0,Japan
1907,6.3,2017.0,Sci-Fi,Resident Evil: Vendetta,8058.0,Japan
1908,6.4,1975.0,Action,Zhong guo chao ren,1573.0,USA
1909,6.4,1975.0,Sci-Fi,Zhong guo chao ren,1573.0,USA
1910,7.6,1967.0,Comedy,Two for the Road,10544.0,Japan
1911,7.6,1967.0,Drama,Two for the Road,10544.0,Japan
1912,7.6,1967.0,Romance,Two for the Road,10544.0,Japan
1913,6.8,1966.0,Animation,Iron Man,742.0,1966– 
1914,6.8,1966.0,Action,Iron Man,742.0,1966– 
1915,6.8,1966.0,Sci-Fi,Iron Man,742.0,1966– 
1916,4.8,2008.0,Adventure,Virgin Territory,7085.0,France
1917,4.8,2008.0,Comedy,Virgin Territory,7085.0,France
1918,4.8,2008.0,History,Virgin Territory,7085.0,France
1919,4.8,2008.0,Romance,Virgin Territory,7085.0,France
1920,5.6,1980.0,Comedy,Tendres cousines,1327.0,USA
1921,5.6,1980.0,Drama,Tendres cousines,1327.0,USA
1922,5.6,1980.0,Romance,Tendres cousines,1327.0,USA
1923,6.3,1989.0,Comedy,Staying Together,674.0,USA
1924,6.3,1989.0,Drama,Staying Together,674.0,USA
1925,6.6,2008.0,Drama,Fireproof,19143.0,USA
1926,6.6,2008.0,Romance,Fireproof,19143.0,USA
1927,7.3,1999.0,Comedy,10 Things I Hate About You,260253.0,USA
1928,7.3,1999.0,Drama,10 Things I Hate About You,260253.0,USA
1929,7.3,1999.0,Romance,10 Things I Hate About You,260253.0,USA
1930,7.6,2007.0,Action,Grindhouse,166988.0,USA
1931,7.6,2007.0,Horror,Grindhouse,166988.0,USA
1932,7.6,2007.0,Thriller,Grindhouse,166988.0,USA
1933,7.4,2008.0,Documentary,Berlin,625.0,UK
1934,7.4,2008.0,Music,Berlin,625.0,UK
1941,5.3,1988.0,Action,Watchers,3556.0,USA
1942,5.3,1988.0,Horror,Watchers,3556.0,USA
1943,5.3,1988.0,Sci-Fi,Watchers,3556.0,USA
1944,5.3,1988.0,Thriller,Watchers,3556.0,USA
1945,5.6,1994.0,Action,Drop Zone,17538.0,USA
1946,5.6,1994.0,Adventure,Drop Zone,17538.0,USA
1947,5.6,1994.0,Thriller,Drop Zone,17538.0,USA
1959,6.6,1985.0,Comedy,Mischief,4718.0,USA
1960,6.6,1985.0,Romance,Mischief,4718.0,USA
1961,6.6,1982.0,Action,Lung siu yeh,2892.0,Hong Kong
1962,6.6,1982.0,Comedy,Lung siu yeh,2892.0,Hong Kong
1963,6.6,1982.0,Sport,Lung siu yeh,2892.0,Hong Kong
1969,4.9,2018.0,Drama,Cruise,325.0,USA
1970,4.9,2018.0,Romance,Cruise,325.0,USA
1977,6.7,2000.0,Comedy,The Family Man,94617.0,USA
1978,6.7,2000.0,Drama,The Family Man,94617.0,USA
1979,6.7,2000.0,Fantasy,The Family Man,94617.0,USA
1980,6.7,2000.0,Romance,The Family Man,94617.0,USA
1989,5.6,2004.0,Action,Alexander,151519.0,USA
1990,5.6,2004.0,Adventure,Alexander,151519.0,USA
1991,5.6,2004.0,Biography,Alexander,151519.0,USA
1992,5.6,2004.0,Drama,Alexander,151519.0,USA
1993,5.6,2004.0,History,Alexander,151519.0,USA
1994,5.6,2004.0,Romance,Alexander,151519.0,USA
1995,5.6,2004.0,War,Alexander,151519.0,USA
1996,2.2,1965.0,Adventure,Eegah,5142.0,Mexico
1997,2.2,1965.0,Comedy,Eegah,5142.0,Mexico
1998,2.2,1965.0,Fantasy,Eegah,5142.0,Mexico
1999,2.2,1965.0,Music,Eegah,5142.0,Mexico
2000,7.1,2013.0,Drama,The Sweet Shop,58.0,UK
2001,7.1,2013.0,Music,The Sweet Shop,58.0,UK
2002,7.1,2013.0,Romance,The Sweet Shop,58.0,UK
2003,6.4,2017.0,Action,Ghost in the Shell,162887.0,USA
2004,6.4,2017.0,Drama,Ghost in the Shell,162887.0,USA
2005,6.4,2017.0,Sci-Fi,Ghost in the Shell,162887.0,USA
2006,6.4,2017.0,Thriller,Ghost in the Shell,162887.0,USA
2007,7.2,2018.0,Action,Sicario: Day of the Soldado,61786.0,USA
2008,7.2,2018.0,Crime,Sicario: Day of the Soldado,61786.0,USA
2009,7.2,2018.0,Drama,Sicario: Day of the Soldado,61786.0,USA
2010,7.2,2018.0,Thriller,Sicario: Day of the Soldado,61786.0,USA
2011,7.6,1994.0,Action,Jui kuen II,38994.0,USA
2012,7.6,1994.0,Comedy,Jui kuen II,38994.0,USA
2013,4.6,2007.0,Action,Skinwalkers,12352.0,USA
2014,4.6,2007.0,Fantasy,Skinwalkers,12352.0,USA
2015,4.6,2007.0,Horror,Skinwalkers,12352.0,USA
2016,4.6,2007.0,Thriller,Skinwalkers,12352.0,USA
2017,6.4,2017.0,Drama,Whispers,8069.0,USA
2018,6.4,2017.0,Horror,Whispers,8069.0,USA
2019,6.4,2017.0,Thriller,Whispers,8069.0,USA
2020,5.0,2018.0,Drama,Live,94.0,USA
2021,5.0,2018.0,Horror,Live,94.0,USA
2022,5.0,2018.0,Thriller,Live,94.0,USA
2023,7.6,2018.0,Action,Ready Player One,236106.0,USA
2024,7.6,2018.0,Adventure,Ready Player One,236106.0,USA
2025,7.6,2018.0,Sci-Fi,Ready Player One,236106.0,USA
2026,6.6,1994.0,Crime,Above the Rim,12198.0,USA
2027,6.6,1994.0,Drama,Above the Rim,12198.0,USA
2028,6.6,1994.0,Sport,Above the Rim,12198.0,USA
2029,6.6,1994.0,Thriller,Above the Rim,12198.0,USA
2030,7.6,1978.0,Action,Zui quan,30745.0,Hong Kong
2031,7.6,1978.0,Comedy,Zui quan,30745.0,Hong Kong
2043,5.7,2016.0,Action,Allegiant,88982.0,USA
2044,5.7,2016.0,Adventure,Allegiant,88982.0,USA
2045,5.7,2016.0,Mystery,Allegiant,88982.0,USA
2046,5.7,2016.0,Sci-Fi,Allegiant,88982.0,USA
2047,5.7,2016.0,Thriller,Allegiant,88982.0,USA
2048,5.7,2018.0,Sci-Fi,Elizabeth Harvest,1263.0,Poland
2049,5.7,2018.0,Thriller,Elizabeth Harvest,1263.0,Poland
2050,5.8,2006.0,Crime,Firewall,53104.0,USA
2051,5.8,2006.0,Thriller,Firewall,53104.0,USA
2052,6.4,2018.0,Action,Tomb Raider,135412.0,USA
2053,6.4,2018.0,Adventure,Tomb Raider,135412.0,USA
2054,6.4,2018.0,Fantasy,Tomb Raider,135412.0,USA
2055,6.4,2018.0,Thriller,Tomb Raider,135412.0,USA
2056,7.6,1956.0,Action,Forbidden Planet,39898.0,France
2057,7.6,1956.0,Adventure,Forbidden Planet,39898.0,France
2058,7.6,1956.0,Sci-Fi,Forbidden Planet,39898.0,France
2059,7.6,1956.0,Thriller,Forbidden Planet,39898.0,France
2060,8.1,1940.0,Comedy,The Shop Around the Corner,23377.0,USA
2061,8.1,1940.0,Drama,The Shop Around the Corner,23377.0,USA
2062,8.1,1940.0,Romance,The Shop Around the Corner,23377.0,USA
2063,5.6,2013.0,Action,Machete Kills,67815.0,USA
2064,5.6,2013.0,Crime,Machete Kills,67815.0,USA
2065,5.6,2013.0,Sci-Fi,Machete Kills,67815.0,USA
2066,5.6,2013.0,Thriller,Machete Kills,67815.0,USA
2067,6.9,1979.0,Action,Buck Rogers in the 25th Century,6189.0,1979–1981
2068,6.9,1979.0,Adventure,Buck Rogers in the 25th Century,6189.0,1979–1981
2069,6.9,1979.0,Sci-Fi,Buck Rogers in the 25th Century,6189.0,1979–1981
2070,6.9,2004.0,Action,Hellboy,276461.0,USA
2071,6.9,2004.0,Fantasy,Hellboy,276461.0,USA
2072,6.9,2004.0,Horror,Hellboy,276461.0,USA
2073,6.9,2004.0,Sci-Fi,Hellboy,276461.0,USA
2074,5.6,2002.0,Comedy,The Banger Sisters,13543.0,USA
2075,5.6,2002.0,Drama,The Banger Sisters,13543.0,USA
2076,6.9,2018.0,Action,The Equalizer 2,36883.0,USA
2077,6.9,2018.0,Crime,The Equalizer 2,36883.0,USA
2078,6.9,2018.0,Thriller,The Equalizer 2,36883.0,USA
2079,8.3,1944.0,Crime,Double Indemnity,121544.0,USA
2080,8.3,1944.0,Drama,Double Indemnity,121544.0,USA
2081,8.3,1944.0,Film-Noir,Double Indemnity,121544.0,USA
2082,8.3,1944.0,Mystery,Double Indemnity,121544.0,USA
2083,8.3,1944.0,Thriller,Double Indemnity,121544.0,USA
2090,6.7,2013.0,Drama,Safe Haven,93383.0,USA
2091,6.7,2013.0,Romance,Safe Haven,93383.0,USA
2092,6.7,2013.0,Thriller,Safe Haven,93383.0,USA
2093,5.9,2009.0,Comedy,Una semana solos,325.0,Argentina
2094,5.9,2009.0,Drama,Una semana solos,325.0,Argentina
2095,4.1,2017.0,Action,Jeepers Creepers 3,13275.0,Mexico
2096,4.1,2017.0,Horror,Jeepers Creepers 3,13275.0,Mexico
